SK_ID_CURR,TARGET
101031,0.03591091
101041,0.028894465
101051,0.02499727
101055,0.059656046
101056,0.26806802
101057,0.0534643
101064,0.036000073
101079,0.08596982
101087,0.04113627
101090,0.031463787
101092,0.049883373
101097,0.068165645
101099,0.027206505
101107,0.060704906
101118,0.042026952
101125,0.06379248
101126,0.02692751
101128,0.018609004
101136,0.09284099
101140,0.102650724
101149,0.12376414
101160,0.07208471
101169,0.12068974
101181,0.023844272
101186,0.03212892
101190,0.11590033
101193,0.10236028
101194,0.11812539
101198,0.101082794
101200,0.036135565
101204,0.02947128
101211,0.05094936
101213,0.10282558
101223,0.0603566
101225,0.088389404
101237,0.08868487
101243,0.08596587
101244,0.16550271
101258,0.033362195
101259,0.12285937
101268,0.1592234
101269,0.02823654
101271,0.0878669
101279,0.053585637
101281,0.12801465
101287,0.0325667
101292,0.04354017
101294,0.037231762
101296,0.05944075
101297,0.04561779
101299,0.06805548
101301,0.04623644
101305,0.076110765
101308,0.09604393
101318,0.031703353
101327,0.17760839
101329,0.029750513
101332,0.069094524
101337,0.04543948
101343,0.029839635
101345,0.018487193
101346,0.022338044
101353,0.019785834
101354,0.12414713
101355,0.17707402
101356,0.031087946
101362,0.047998615
101363,0.2257777
101365,0.020222792
101366,0.09385929
101367,0.14958006
101368,0.01637172
101374,0.09620872
101380,0.031043686
101383,0.045667734
101398,0.02583571
101399,0.2307051
101401,0.16295058
101412,0.09443482
101426,0.038366597
101427,0.345845
101428,0.13264592
101429,0.1562229
101434,0.036491018
101440,0.050421752
101448,0.06300047
101449,0.08227002
101465,0.07522235
101467,0.057948664
101472,0.078843564
101478,0.14277422
101497,0.059364952
101504,0.10643568
101547,0.030164607
101548,0.073394164
101555,0.12503865
101570,0.032617386
101572,0.08738371
101578,0.03759552
101580,0.113289416
101588,0.11536769
101602,0.026701272
101610,0.15146258
101614,0.04816021
101616,0.0467601
101643,0.08325454
101644,0.04608753
101649,0.12206117
101650,0.087237395
101665,0.017212898
101667,0.0706928
101669,0.047623903
101674,0.05913191
101675,0.038687363
101678,0.06342542
101682,0.09395565
101686,0.057141386
101697,0.12980065
101700,0.27870926
101711,0.05232732
101714,0.030644303
101715,0.13242973
101728,0.03148027
101732,0.06858982
101757,0.13285111
101758,0.05132381
101759,0.065539606
101762,0.022027291
101764,0.059898764
101780,0.3328702
101784,0.015820857
101789,0.021045228
101816,0.07966978
101819,0.039417274
101827,0.015586538
101863,0.10539376
101867,0.055231027
101870,0.016373647
101873,0.14326988
101878,0.12961315
101879,0.03302401
101880,0.021022204
101887,0.049145494
101897,0.026892943
101901,0.094445415
101903,0.28390828
101920,0.022284057
101921,0.050709665
101922,0.055982985
101961,0.12832311
101962,0.030031132
101971,0.050985213
101976,0.18322322
102002,0.06599623
102005,0.033850975
102007,0.36654007
102017,0.023310166
102019,0.1934555
102029,0.025951276
102051,0.12346068
102052,0.017324781
102054,0.018266998
102062,0.058438335
102067,0.10210488
102068,0.0967677
102070,0.06792074
102090,0.07564108
102092,0.047681216
102099,0.09221163
102100,0.037198745
102112,0.065335326
102113,0.05263942
102122,0.12616418
102123,0.0467414
102125,0.041847017
102126,0.13470696
102146,0.07555334
102147,0.07186844
102151,0.044424668
102158,0.116483
102159,0.041143388
102162,0.11286235
102165,0.052323356
102166,0.02771468
102174,0.04580436
102193,0.12724543
102198,0.034351595
102205,0.08349912
102206,0.023146935
102218,0.033329044
102221,0.034015134
102230,0.057011213
102238,0.08991019
102248,0.041602995
102252,0.2455911
102259,0.06551053
102262,0.14881094
102273,0.08542665
102286,0.10533953
102293,0.039780367
102294,0.044781942
102296,0.056034707
102298,0.050187353
102303,0.025729295
102309,0.0528801
102315,0.04866847
102340,0.04345001
102342,0.074827775
102344,0.08866015
102346,0.06161828
102347,0.027663106
102374,0.053932574
102380,0.041140396
102387,0.033329964
102393,0.077718
102403,0.022367565
102413,0.051843345
102414,0.01637168
102415,0.04205579
102416,0.0750371
102439,0.04256646
102441,0.043167043
102443,0.028275661
102444,0.16467442
102445,0.123752505
102448,0.06067498
102449,0.05791092
102450,0.12941259
102456,0.047471177
102458,0.07725847
102459,0.039106727
102465,0.023065157
102470,0.21069315
102471,0.055565678
102475,0.040964667
102476,0.068269536
102506,0.11245053
102509,0.039948076
102519,0.031033296
102522,0.08776123
102545,0.034231804
102549,0.065039925
102562,0.018653473
102563,0.019794729
102568,0.07917456
102582,0.102079794
102592,0.048291013
102597,0.16795394
102605,0.0469596
102614,0.029692216
102617,0.07917823
102634,0.10327945
102652,0.026749723
102655,0.01691822
102671,0.07926474
102694,0.1188385
102701,0.04387026
102703,0.024392303
102704,0.02461473
102713,0.017947484
102720,0.16025686
102731,0.025430853
102733,0.061513763
102749,0.026998281
102755,0.050655365
102763,0.046008307
102770,0.06586505
102772,0.066866904
102799,0.11812883
102838,0.020310376
102854,0.03948771
102862,0.08911238
102863,0.027643483
102867,0.022619195
102868,0.01611651
102878,0.06890857
102887,0.087909296
102898,0.19231156
102904,0.07054414
102912,0.08726708
102919,0.024668142
102927,0.06148581
102932,0.046517108
102933,0.111181185
102935,0.03176674
102958,0.055349085
102969,0.09453442
102971,0.02024997
102975,0.03412891
102979,0.05327585
102982,0.0332651
102987,0.13045715
102989,0.082388304
102995,0.06567953
102996,0.026544085
103000,0.042055875
103001,0.06561052
103004,0.043847818
103010,0.03168648
103025,0.12886256
103029,0.058941644
103046,0.05345758
103056,0.050024286
103062,0.063059226
103078,0.021396862
103083,0.018025601
103092,0.04618602
103096,0.09708931
103097,0.1404015
103102,0.104156524
103112,0.063106276
103132,0.05472764
103144,0.058470316
103145,0.08066374
103146,0.025579153
103147,0.06839076
103158,0.025973866
103171,0.09127823
103173,0.027702162
103184,0.054638386
103195,0.13303514
103196,0.037789438
103206,0.03182584
103230,0.12087585
103231,0.1595282
103232,0.043817986
103239,0.059989292
103240,0.109205075
103243,0.042342104
103252,0.10068609
103258,0.043944698
103259,0.12020777
103279,0.026195
103280,0.01347242
103286,0.025194243
103287,0.34977016
103290,0.024759836
103298,0.03116704
103315,0.02015206
103319,0.042973872
103334,0.05894462
103336,0.07839099
103345,0.033575144
103368,0.02039572
103371,0.111429796
103377,0.046824694
103398,0.021390073
103404,0.049310368
103408,0.20604552
103410,0.07001398
103418,0.024583211
103420,0.18638109
103432,0.08114875
103433,0.03339141
103436,0.027726486
103440,0.034626935
103453,0.0478639
103459,0.054193392
103460,0.041844033
103461,0.029341338
103462,0.039869696
103473,0.12524073
103474,0.021598455
103475,0.1682231
103478,0.12985492
103480,0.08779812
103484,0.031821035
103494,0.05532847
103513,0.08863563
103515,0.04736204
103516,0.23447165
103525,0.09508467
103541,0.095702104
103544,0.027544444
103562,0.21155691
103570,0.36013114
103572,0.10979917
103574,0.031001702
103575,0.034646515
103591,0.109105356
103594,0.06188309
103609,0.04673682
103613,0.046007913
103614,0.029113777
103615,0.05247828
103624,0.04770244
103625,0.1574697
103628,0.1368906
103629,0.030534184
103647,0.07514526
103648,0.056904342
103651,0.06600682
103658,0.028890692
103668,0.048577227
103669,0.03291162
103676,0.053165685
103682,0.06603131
103683,0.044745192
103689,0.030048963
103725,0.06578653
103733,0.1313786
103744,0.02051231
103762,0.08842887
103771,0.22534733
103773,0.014683193
103783,0.07522848
103784,0.05543529
103808,0.028077995
103812,0.102332406
103813,0.1088337
103814,0.06397904
103818,0.2553617
103824,0.027908182
103828,0.03728124
103830,0.30142194
103840,0.022230309
103842,0.08244426
103847,0.11449786
103848,0.0654075
103851,0.027550839
103854,0.17898563
103857,0.13418618
103861,0.018067226
103862,0.08557554
103865,0.082071364
103870,0.017433882
103876,0.030166345
103891,0.27819753
103908,0.07720781
103914,0.06741198
103918,0.06381273
103940,0.039486643
103963,0.07896723
103966,0.08843539
103971,0.06858092
103980,0.11227738
103984,0.09434047
103985,0.061643448
103998,0.20323245
104019,0.022038352
104026,0.040947996
104035,0.06012241
104044,0.06311138
104045,0.05865402
104047,0.29941905
104051,0.030069659
104058,0.04396268
104063,0.01937959
104066,0.0941418
104087,0.02554132
104089,0.046592437
104095,0.03250669
104098,0.08378756
104104,0.034367085
104110,0.3736298
104120,0.07592433
104122,0.022521323
104131,0.027620632
104132,0.08603832
104135,0.045125153
104136,0.037930325
104149,0.055177804
104150,0.040880207
104156,0.22074187
104165,0.07761035
104175,0.04179975
104179,0.06491219
104184,0.1003144
104206,0.033556614
104216,0.2173563
104230,0.13859425
104257,0.04697416
104272,0.03700244
104273,0.07865843
104278,0.041243035
104294,0.10115083
104295,0.04801379
104297,0.03906686
104298,0.06260468
104308,0.06292507
104318,0.034005612
104319,0.070409656
104320,0.071078
104327,0.09216007
104334,0.06412573
104344,0.049492173
104350,0.04579576
104351,0.12347659
104354,0.04103348
104369,0.1313034
104376,0.07997056
104381,0.03722661
104384,0.032468073
104391,0.054194797
104394,0.0234852
104398,0.15188365
104402,0.014786944
104408,0.058904666
104409,0.028399598
104410,0.17253649
104412,0.058952097
104417,0.08196351
104424,0.07452362
104426,0.061146222
104435,0.05374817
104445,0.03677293
104458,0.02427071
104460,0.039979532
104466,0.03656499
104472,0.08591521
104473,0.18502438
104479,0.024020694
104480,0.021442888
104482,0.10776291
104499,0.025568623
104501,0.028397797
104502,0.029708685
104506,0.04534649
104510,0.017180404
104512,0.05799499
104520,0.09537692
104528,0.049454886
104529,0.019928081
104541,0.043711547
104578,0.035980187
104584,0.11140901
104588,0.08750523
104602,0.19497636
104610,0.03920238
104611,0.08005011
104618,0.08110237
104620,0.039921798
104622,0.032378588
104624,0.041617192
104625,0.09315347
104634,0.16189723
104639,0.0361934
104646,0.032617208
104647,0.04281041
104652,0.031288706
104670,0.12029584
104677,0.047538903
104685,0.11078269
104691,0.05122907
104696,0.06932221
104699,0.03330896
104712,0.14404082
104714,0.043986615
104717,0.06654795
104718,0.025655076
104740,0.049668875
104741,0.031211728
104743,0.012869211
104744,0.042446747
104747,0.08591547
104767,0.056471407
104772,0.2569375
104776,0.15468292
104779,0.02423997
104814,0.036441866
104815,0.044030543
104830,0.0700184
104831,0.13486677
104833,0.09211773
104839,0.026708942
104840,0.038881462
104860,0.05315107
104861,0.048007548
104866,0.062871575
104870,0.03882096
104877,0.05099506
104878,0.027118417
104879,0.040358298
104880,0.04120697
104899,0.084568605
104906,0.062118858
104907,0.06189833
104913,0.11264163
104916,0.069192044
104921,0.065098956
104930,0.044452664
104931,0.2094838
104936,0.03834151
104937,0.03082757
104942,0.03354205
104943,0.03630993
104969,0.087665
104972,0.19554703
104988,0.087930515
105013,0.02521046
105015,0.019495586
105019,0.07316828
105027,0.049137507
105030,0.058561984
105035,0.33372694
105041,0.02820373
105051,0.07844101
105056,0.05293307
105067,0.33449113
105071,0.050147418
105072,0.032347392
105074,0.11411828
105091,0.048959035
105101,0.03429855
105103,0.052166466
105134,0.040606104
105139,0.032138508
105142,0.08676743
105146,0.03660637
105163,0.03542268
105168,0.06504672
105172,0.022741912
105176,0.28731313
105195,0.06896455
105196,0.12377133
105197,0.03018616
105203,0.03268779
105223,0.098708086
105227,0.12746412
105228,0.02164276
105230,0.13742991
105231,0.10884666
105239,0.04190664
105242,0.0634848
105244,0.051166277
105245,0.08353446
105248,0.058921218
105249,0.046955638
105266,0.15014173
105271,0.2719939
105276,0.046560578
105282,0.038264886
105292,0.10357209
105297,0.022631515
105332,0.07226405
105333,0.0367137
105343,0.05540611
105344,0.038143776
105345,0.15766613
105357,0.05062539
105359,0.02887755
105366,0.042672
105367,0.07481307
105370,0.016240349
105377,0.06990299
105390,0.05708722
105399,0.03145444
105403,0.06927784
105404,0.044552088
105414,0.037400447
105417,0.049019583
105425,0.10984816
105452,0.11359302
105454,0.05861019
105456,0.047668345
105470,0.03946534
105471,0.04251614
105483,0.10082903
105493,0.080599055
105508,0.07299117
105514,0.04230541
105515,0.018461358
105528,0.26000673
105529,0.04329932
105531,0.070623636
105532,0.055541985
105558,0.02163284
105574,0.02406013
105578,0.029109308
105584,0.24419855
105595,0.091848336
105617,0.11107421
105618,0.03167902
105621,0.029800208
105625,0.06186829
105629,0.07253434
105630,0.021023873
105634,0.028489627
105635,0.021447208
105641,0.09631321
105647,0.102338105
105648,0.050399575
105655,0.026265025
105657,0.03573083
105672,0.07750899
105678,0.11139511
105682,0.07571365
105691,0.048740827
105692,0.028050441
105706,0.04523816
105712,0.041201677
105720,0.06798443
105734,0.02048101
105735,0.033245593
105736,0.13000932
105737,0.021680087
105738,0.109731205
105740,0.18561181
105744,0.056063708
105747,0.05739735
105749,0.12798294
105754,0.044020858
105758,0.04023314
105760,0.042054106
105767,0.082239926
105784,0.16562632
105791,0.030521087
105802,0.12763317
105807,0.16749743
105809,0.039193604
105816,0.03691177
105817,0.031060595
105824,0.121791944
105832,0.06389967
105856,0.042419787
105865,0.045184754
105899,0.15503314
105906,0.044461675
105916,0.068921514
105923,0.058806505
105937,0.08289281
105965,0.032478854
105966,0.08257395
105968,0.12313939
105973,0.030172464
105976,0.10909641
105978,0.06595892
105979,0.031433877
105991,0.09768192
105998,0.12030139
105999,0.063057855
106000,0.15460147
106001,0.058728725
106010,0.0813049
106011,0.030536229
106013,0.1369408
106015,0.035106383
106026,0.025395187
106032,0.032599766
106035,0.34340388
106040,0.04826514
106041,0.099869885
106044,0.021725383
106053,0.28171477
106054,0.015981287
106065,0.14952618
106081,0.039098136
106083,0.06764215
106087,0.030932719
106090,0.087076716
106101,0.023901591
106102,0.031995036
106109,0.07436459
106116,0.056075692
106150,0.011366225
106155,0.120827354
106166,0.02421989
106176,0.094132535
106189,0.053876653
106199,0.06496362
106205,0.09012103
106206,0.07340741
106211,0.050277393
106214,0.035477363
106216,0.059181638
106217,0.03664905
106225,0.04152752
106249,0.03897507
106256,0.119505376
106258,0.041223157
106261,0.043930765
106262,0.1018895
106264,0.037531056
106271,0.0503178
106276,0.03267237
106277,0.07427416
106286,0.10115647
106293,0.027926808
106295,0.069816984
106296,0.05088543
106297,0.090675846
106298,0.040128745
106311,0.03246143
106314,0.064601384
106320,0.05272556
106334,0.059791733
106346,0.11572687
106347,0.024025803
106349,0.039917786
106354,0.040024195
106360,0.041171934
106373,0.10371124
106377,0.06859968
106386,0.15937245
106387,0.054811437
106391,0.016884817
106401,0.12554735
106411,0.089283705
106413,0.25389048
106426,0.053581554
106427,0.05798479
106428,0.088175856
106434,0.05453628
106438,0.04540671
106440,0.041576326
106441,0.034027696
106452,0.08559232
106453,0.09299325
106454,0.06691035
106457,0.074617654
106484,0.03940988
106488,0.092896976
106491,0.092910096
106514,0.09368996
106527,0.074961364
106528,0.06622287
106529,0.015559014
106534,0.081019334
106550,0.20517826
106577,0.053665996
106585,0.070750244
106590,0.02035326
106607,0.04070136
106610,0.06624446
106611,0.051533036
106612,0.044912312
106624,0.04115431
106631,0.02801161
106647,0.25929305
106660,0.119255915
106674,0.052103937
106687,0.04932272
106712,0.040644966
106713,0.04780441
106717,0.05595594
106720,0.06746865
106721,0.09257574
106724,0.038322184
106735,0.074379586
106739,0.10240245
106740,0.08592288
106754,0.07301833
106760,0.17866737
106761,0.06836102
106784,0.09398935
106787,0.06492589
106797,0.025074309
106798,0.066688016
106802,0.093720675
106803,0.040713795
106804,0.2445163
106805,0.02642476
106810,0.085271105
106812,0.12555845
106813,0.07073434
106817,0.057841267
106822,0.04245445
106823,0.033622716
106827,0.028772159
106841,0.075303145
106851,0.12125629
106852,0.080551885
106853,0.084310755
106854,0.34520048
106861,0.041301876
106873,0.05897748
106877,0.037364062
106878,0.016505195
106881,0.07259467
106900,0.019671664
106906,0.038303666
106907,0.08513707
106914,0.19691744
106916,0.046190348
106924,0.025705783
106931,0.056131978
106936,0.07600077
106937,0.09215384
106938,0.043772932
106939,0.058110256
106943,0.052752797
106944,0.15775432
106967,0.049251385
106980,0.035615895
106986,0.055816807
106987,0.027489448
106990,0.028855497
107013,0.015772587
107023,0.07009238
107033,0.08480268
107037,0.11286853
107048,0.037903085
107071,0.027192734
107081,0.022629037
107113,0.055773426
107130,0.07317224
107131,0.031596363
107145,0.12094258
107156,0.12252485
107219,0.10299586
107222,0.08321946
107223,0.22142775
107232,0.096920684
107245,0.11471359
107246,0.03370228
107247,0.08912958
107256,0.010461921
107259,0.017187452
107260,0.029104
107279,0.15858983
107280,0.04606167
107281,0.026086263
107285,0.028286701
107329,0.03455089
107337,0.12856562
107349,0.045050833
107350,0.024458507
107351,0.042898424
107359,0.19015157
107391,0.118830204
107394,0.038339842
107395,0.030182801
107406,0.04389261
107416,0.110418566
107417,0.037530877
107418,0.057705577
107419,0.0557171
107444,0.019157166
107445,0.0557206
107446,0.07611299
107460,0.100995116
107470,0.040811244
107475,0.08860432
107520,0.026650503
107526,0.07575527
107527,0.022479586
107530,0.011186019
107532,0.08157058
107534,0.09182504
107535,0.0971325
107554,0.19228414
107556,0.021850642
107559,0.109406255
107561,0.02145197
107564,0.13526967
107566,0.025898872
107571,0.037274525
107590,0.108160846
107602,0.12248861
107625,0.06656166
107626,0.28682193
107635,0.019566448
107636,0.07420747
107645,0.063788936
107652,0.21935612
107655,0.03140669
107668,0.05029738
107670,0.05863077
107677,0.01463703
107680,0.1006471
107683,0.18572822
107684,0.022691168
107691,0.05518842
107692,0.059173744
107703,0.03600714
107709,0.023165703
107710,0.11270677
107721,0.15690203
107725,0.08461535
107727,0.055076927
107739,0.020941654
107740,0.05570477
107741,0.044072278
107747,0.024273941
107765,0.31752062
107768,0.029688178
107775,0.10696499
107782,0.1970497
107790,0.07880196
107801,0.04215881
107807,0.02368205
107811,0.055766143
107817,0.07018373
107826,0.031340893
107838,0.09202971
107839,0.033808645
107843,0.084891446
107847,0.10843428
107849,0.1012258
107850,0.0877766
107867,0.12451474
107871,0.092540115
107908,0.023095675
107913,0.06332939
107927,0.033711575
107931,0.06952766
107955,0.019453023
107962,0.10707012
107977,0.03873356
107978,0.092584334
107993,0.0328722
108010,0.08029527
108016,0.03996464
108018,0.27296546
108027,0.09887412
108045,0.28031343
108069,0.15261087
108082,0.036767043
108089,0.072937824
108092,0.025698833
108106,0.029492829
108112,0.062360317
108120,0.078441374
108122,0.13224775
108135,0.07416933
108170,0.025191884
108171,0.051028848
108177,0.021199303
108180,0.0668938
108183,0.031897303
108184,0.055269405
108185,0.07618034
108192,0.05800278
108195,0.15650718
108196,0.071479574
108218,0.026605763
108219,0.11267506
108243,0.1395906
108249,0.021557258
108251,0.024474997
108274,0.040348586
108280,0.4776982
108289,0.03169939
108292,0.0357939
108295,0.027307812
108327,0.029008795
108332,0.055541582
108346,0.0465873
108349,0.12625112
108353,0.061440594
108362,0.052856807
108363,0.03436157
108377,0.3631632
108378,0.13376682
108381,0.019230818
108383,0.08475586
108390,0.05953825
108407,0.050589982
108408,0.041056275
108411,0.04273903
108412,0.055186458
108419,0.067649014
108436,0.25062367
108437,0.10947829
108438,0.037611395
108441,0.045439538
108448,0.021887736
108449,0.06675234
108466,0.03535103
108467,0.12372289
108473,0.09121806
108474,0.043103296
108476,0.052949794
108479,0.028188672
108486,0.021036625
108493,0.029504802
108501,0.041123267
108506,0.24111375
108510,0.042099506
108511,0.05524923
108514,0.04369627
108517,0.020687023
108519,0.11303849
108522,0.014429599
108548,0.11670939
108554,0.0813261
108555,0.105912134
108559,0.02765769
108562,0.04687784
108571,0.04895922
108572,0.046248406
108579,0.04083638
108583,0.0259898
108584,0.04492393
108592,0.03754407
108602,0.03243328
108609,0.04939449
108613,0.075534396
108616,0.072716065
108618,0.06073392
108620,0.031627893
108643,0.03122265
108649,0.04323652
108654,0.058769763
108655,0.027056728
108656,0.051067423
108667,0.049809594
108668,0.095828764
108682,0.07889982
108690,0.08606789
108691,0.1107839
108692,0.1031025
108695,0.05470933
108699,0.047667686
108710,0.13644843
108718,0.18206224
108739,0.12997164
108740,0.020761142
108741,0.016159732
108742,0.16231005
108763,0.019172836
108767,0.09920903
108769,0.17933229
108779,0.18346916
108788,0.033488806
108801,0.029771758
108802,0.040509842
108810,0.053303212
108811,0.032962605
108813,0.02307083
108814,0.09722054
108825,0.04649685
108826,0.08417147
108830,0.09396391
108834,0.04273581
108852,0.033196356
108887,0.09745513
108901,0.10368732
108908,0.029763129
108910,0.09145759
108920,0.05000484
108922,0.03162901
108929,0.091908716
108930,0.051770322
108937,0.14323123
108938,0.026093239
108943,0.073571645
108948,0.032647327
108953,0.040642057
108956,0.09667329
108965,0.034881625
108985,0.22859584
108986,0.071645096
108987,0.039799325
108990,0.028753271
108991,0.0921369
108993,0.12003452
109000,0.07378533
109001,0.12595522
109012,0.27435413
109014,0.07717463
109015,0.063677184
109021,0.03880287
109037,0.067233264
109042,0.12293125
109044,0.07291995
109046,0.4649016
109064,0.008225565
109084,0.071465574
109086,0.043557152
109092,0.015011336
109093,0.118067645
109100,0.10351099
109101,0.016585624
109110,0.062347982
109114,0.14245915
109126,0.10322903
109152,0.021903327
109162,0.049747802
109167,0.03547282
109168,0.058840375
109169,0.023602482
109179,0.07231901
109184,0.061419886
109191,0.10114531
109192,0.05287783
109193,0.01814379
109196,0.07210544
109206,0.086734824
109210,0.0115162665
109244,0.10497967
109249,0.06688571
109273,0.043781463
109276,0.124006055
109281,0.03309035
109287,0.040568292
109297,0.16968472
109298,0.048433132
109306,0.03115894
109309,0.06858235
109321,0.18547715
109328,0.14171724
109336,0.05166013
109342,0.049462046
109346,0.018691635
109347,0.05509312
109348,0.09338603
109362,0.11585663
109363,0.019847626
109367,0.038696922
109370,0.02038661
109393,0.09285106
109405,0.03093993
109413,0.082972705
109414,0.29312629
109421,0.040747195
109427,0.19242002
109428,0.052012425
109429,0.13829519
109437,0.02695383
109443,0.026027072
109461,0.07101076
109468,0.07210819
109469,0.021693552
109471,0.10420317
109479,0.047315862
109484,0.022223158
109501,0.084888406
109505,0.05054716
109535,0.048828196
109539,0.019977277
109544,0.10670409
109545,0.021395124
109551,0.09703589
109553,0.03756728
109555,0.028842999
109561,0.049429763
109580,0.0262269
109583,0.20586988
109593,0.13732044
109604,0.09248004
109620,0.058833245
109635,0.02101224
109637,0.202172
109638,0.058601692
109642,0.0542734
109649,0.024760434
109652,0.07587204
109656,0.027694283
109663,0.070021056
109696,0.18576622
109700,0.13390149
109709,0.06285731
109735,0.066454925
109740,0.044906862
109741,0.13549596
109749,0.11910696
109764,0.01754521
109771,0.094789214
109772,0.031932056
109773,0.15546991
109798,0.056024387
109802,0.1261843
109804,0.04802753
109813,0.04503389
109818,0.04375885
109848,0.04369187
109850,0.029178258
109851,0.033032943
109855,0.038071338
109871,0.15329543
109877,0.075758524
109883,0.034979947
109886,0.020326521
109905,0.08266666
109936,0.14877893
109950,0.16848758
109958,0.060397133
109959,0.061707802
109969,0.029644711
109971,0.020885976
109984,0.02527283
109985,0.3062862
109988,0.053867344
109992,0.058452036
110005,0.10493559
110009,0.093886256
110011,0.21832484
110014,0.06555846
110026,0.025798175
110042,0.047702372
110058,0.020098202
110069,0.08436269
110080,0.030478522
110087,0.052036673
110091,0.032508075
110094,0.051827364
110098,0.15718763
110105,0.067622654
110117,0.049327917
110136,0.10640233
110138,0.29079214
110149,0.099957064
110164,0.13271658
110202,0.11516058
110212,0.02256337
110226,0.015049902
110236,0.024081577
110249,0.023504559
110257,0.04380206
110258,0.020711562
110277,0.027756877
110282,0.060373772
110284,0.042464647
110286,0.05380524
110289,0.027970867
110304,0.02603181
110319,0.08204618
110324,0.052089892
110326,0.058949657
110335,0.04813465
110337,0.07443129
110338,0.07218604
110343,0.04170565
110345,0.035182532
110347,0.06921056
110355,0.014561954
110359,0.043709323
110360,0.086625636
110364,0.1778934
110371,0.11353591
110372,0.03427026
110376,0.080184355
110379,0.19636898
110380,0.055721518
110393,0.04690773
110401,0.22101484
110406,0.027939154
110411,0.056814734
110416,0.040533785
110420,0.03253316
110443,0.034505673
110465,0.028503766
110468,0.0575055
110469,0.095661856
110471,0.2131706
110487,0.25643006
110491,0.08143968
110504,0.058311116
110547,0.04943637
110550,0.02259159
110559,0.23837492
110578,0.0957318
110582,0.09206741
110590,0.04762333
110598,0.04863948
110601,0.20540711
110602,0.039213426
110604,0.071856655
110625,0.25417572
110626,0.088677645
110636,0.13022178
110637,0.07182232
110638,0.10267005
110646,0.0390597
110648,0.02644268
110652,0.03618155
110681,0.03782043
110682,0.08305701
110687,0.111523695
110691,0.017486416
110694,0.046389807
110695,0.028591724
110696,0.098257236
110708,0.038336102
110710,0.037422426
110717,0.072313026
110730,0.05068445
110740,0.04616334
110742,0.028272917
110747,0.051575143
110761,0.045081135
110766,0.03728474
110769,0.029092513
110774,0.051081628
110803,0.029063027
110805,0.03284141
110809,0.17002931
110827,0.07148936
110832,0.02788508
110839,0.06777129
110859,0.1282134
110861,0.031821594
110863,0.15047601
110865,0.07824208
110881,0.10764843
110889,0.037956715
110891,0.031990655
110894,0.023354512
110895,0.05214037
110907,0.17328593
110914,0.07303884
110933,0.025233984
110934,0.0187072
110937,0.032469586
110953,0.04470619
110954,0.12866834
110958,0.22121458
110970,0.05070278
110974,0.08287237
110977,0.12616803
110989,0.034151018
110993,0.27777234
110994,0.23720595
111018,0.015818821
111019,0.046702854
111030,0.06151686
111032,0.035506748
111041,0.03853459
111045,0.037238393
111048,0.029110696
111052,0.054874714
111070,0.16344042
111084,0.144938
111091,0.034273867
111104,0.025000779
111108,0.049773686
111112,0.046670057
